category,condition,seed,dataset_idx,pixel_corr,ssim,lpips,clip,dino
Scene,Scene_equal4_mean,12345,824,-0.058304715673741896,0.09717703141704397,0.7206453680992126,0.5429006814956665,0.2163785845041275
Scene,Scene_equal4_mean,12345,841,0.12938695721683463,0.2973325367509004,0.7839481830596924,0.598148763179779,0.1370898336172104
Scene,Scene_equal4_mean,12345,842,0.03783859215320934,0.26320651559001235,0.7877382040023804,0.6987105011940002,0.07043564319610596
Scene,Scene_equal4_mean,12345,850,0.07511999059402442,0.2894722666694303,0.7156422734260559,0.7018782496452332,0.3114488124847412
Scene,Scene_equal4_mean,12345,855,0.0427387479554786,0.4527034808174812,0.6883060336112976,0.7186996340751648,0.0601382851600647
Scene,Scene_equal4_mean,12345,872,-0.007943897534943229,0.0921697813432378,0.7342553734779358,0.3424873948097229,0.03438904508948326
Scene,Scene_equal4_mean,12345,873,0.5457633493684785,0.5532104054426881,0.6104400157928467,0.4078909456729889,0.08679959177970886
Scene,Scene_equal4_mean,12345,893,0.3410133481245163,0.28384914611771045,0.7970570921897888,0.5245329737663269,0.11280085146427155
Scene,Scene_equal4_mean,12345,894,0.01070584818959648,0.32848659781895784,0.7533048391342163,0.5467303991317749,0.03250020742416382
Scene,Scene_equal4_mean,12345,918,-0.01424521110142578,0.3099219700134332,0.7147982120513916,0.7520615458488464,0.33471134305000305
Scene,Scene_equal4_mean,12345,943,0.07374486480809421,0.5374801060342491,0.760587215423584,0.5971306562423706,0.3414545953273773
Scene,Scene_equal4_mean,12345,978,0.559147469173634,0.5737359525624053,0.5977195501327515,0.7401467561721802,0.6311864852905273
Scene,Scene_equal4_mean,12345,999,0.07960490071287,0.3184786867498725,0.7258210182189941,0.6559444069862366,0.028422456234693527
Scene,Scene_full_mean,12345,14,0.6479660847339647,0.54736081184292,0.5053322315216064,0.46650320291519165,0.07227964699268341
Scene,Scene_full_mean,12345,15,-0.11588847967712074,0.3149970808640642,0.7668206095695496,0.6672596335411072,0.06002601236104965
Scene,Scene_full_mean,12345,36,0.00903476384667062,0.17651015318556057,0.6191149353981018,0.5788362622261047,0.0380873903632164
