analysis_status,image_category,masked_roi,max,mean,median,metric,min,num_images,positive_fraction,q25,q75,std
descriptive_only,Body,Face+Body,0.04871186812718709,-0.013263809442520145,-0.01186016798019409,clip,-0.11847692131996156,50,0.28,-0.027764079471429188,0.0009408627947171544,0.025264306853861943
descriptive_only,Body,Face+Body,0.049498480061690005,-0.014861441731142502,-0.003248906632264459,dino,-0.16733375998834768,50,0.44,-0.03707708660513163,0.009469931002240625,0.03842793149175639
descriptive_only,Body,Face+Body,0.041617663701375325,-0.002010061105092366,6.318887074788415e-05,lpips,-0.03117168347040812,50,0.5,-0.007913458347320556,0.0030534942944844563,0.012704924388046795
descriptive_only,Body,Face+Body,0.05249123771985372,-0.007804334166149298,-0.008174453179041544,person_dino,-0.10210708975791931,50,0.44,-0.025913244237502416,0.016683661999801796,0.03249335891341405
descriptive_only,Body,Face+Body,0.015014874935150148,0.0004964266618092855,-0.000508837898572286,person_lpips,-0.011050198475519815,50,0.44,-0.0033207150797049203,0.0037853370110193887,0.006068229659260492
descriptive_only,Body,Face+Body,0.029206303268794285,-5.2247401629151936e-05,0.0009836632675257926,person_region_consistency,-0.0384549651508145,50,0.52,-0.013374485176131478,0.011326229170356888,0.017178375192522213
descriptive_only,Body,Face+Body,0.055227079296791305,0.00014517340539160225,0.0019393351470545573,pixel_corr,-0.08310025984916654,50,0.56,-0.00577004448831567,0.010025021840747779,0.02367168412671405
descriptive_only,Body,Face+Body,0.03232334587439593,-0.000525277051703418,-0.00030302835571929506,ssim,-0.030538791014454517,50,0.46,-0.005165632786333243,0.0035078728079206054,0.009878589734962468
descriptive_only,Body,Face+Body+Scene,0.11733089089393615,0.0011413185199101769,-0.0030044138431549075,clip,-0.055997677644093836,50,0.44,-0.014554904401302337,0.017521302402019504,0.031226202623809523
descriptive_only,Body,Face+Body+Scene,0.14634640937050183,0.013279388578608633,0.00990319517441094,dino,-0.06606696499511598,50,0.58,-0.013001064412916699,0.03802270693704486,0.042568091025346214
descriptive_only,Body,Face+Body+Scene,0.03665769894917806,-0.00010338823000589987,0.0003690659999847403,lpips,-0.03768703540166219,50,0.52,-0.006634466846783957,0.009656986594200133,0.013906349351075813
descriptive_only,Body,Face+Body+Scene,0.09293026079734168,0.008775457980732124,0.005887872725725173,person_dino,-0.06986653407414754,50,0.58,-0.010253384833534562,0.026882254999751845,0.03664078718693134
